Condition,mental,change,want_change,genes,punish,control,wrong,distress,common
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,7,4,6,6,6,4,4,39
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,3,25
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,2,10
gay,,,,,,,,,
gay,4,7,5,6,4,4,1,4,27
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,6,4,4,4,2,1,5,15
gay,,,,,,,,,
gay,1,7,4,1,4,4,1,5,12
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,6,4,1,1,4,16
gay,1,4,3,4,4,4,1,1,23
gay,1,7,3,5,4,1,1,4,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,6,4,4,4,1,2,4,15
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,5,12
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,4,4,4,5,5,5,4,72
gay,1,7,4,7,4,1,1,5,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,5,4,1,1,4,25
gay,1,7,3,5,4,1,1,4,25
gay,,,,,,,,,
gay,5,5,3,5,2,4,4,4,27
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,7,6,3,3,5,6,3,19
gay,,,,,,,,,
gay,5,6,5,6,6,7,6,7,62
gay,4,6,1,1,4,6,3,5,10
gay,,,,,,,,,
gay,2,6,1,5,4,2,3,3,7
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,6,3,1,5,5,4,5,38
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,7,7,7,7,7,7,4,7,100
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,4,4,2,1,4,30
gay,,,,,,,,,
gay,1,7,4,4,4,1,4,4,20
gay,,,,,,,,,
gay,1,7,1,2,4,1,1,3,10
gay,1,7,3,4,4,1,1,4,20
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,5,25
gay,,,,,,,,,
gay,1,7,4,7,4,1,1,3,5
gay,2,5,5,2,4,3,4,4,24
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,3,4,4,4,3,7,3,51
gay,,,,,,,,,
gay,2,6,2,5,4,3,2,4,6
gay,5,5,2,1,5,4,5,4,6
gay,1,7,2,4,4,1,1,3,6
gay,1,7,2,6,4,2,1,2,40
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,4,4,1,1,4,33
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,3,2,2,4,2,4,4,13
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,6,6,3,4,5,5,2,4,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,2,35
gay,1,7,2,1,4,1,1,3,30
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,4,25
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,4,4,2,1,6,25
gay,,,,,,,,,
gay,1,7,2,5,4,1,6,3,47
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,4,6
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,4,4,1,1,2,8
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,4,4,1,1,3,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,4,60
gay,1,7,3,1,4,4,3,4,5
gay,1,7,1,7,4,1,1,2,20
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,50
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,6,9
gay,7,4,4,4,7,4,5,4,47
gay,,,,,,,,,
gay,1,7,5,2,4,2,6,6,59
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,4,4,4,4,3,2,3,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,4,1,4,4,5,5,2,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,7,18
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,3,4,4,2,1,5
gay,1,7,1,4,4,2,1,5,7
gay,,,,,,,,,
gay,1,7,4,7,4,1,1,7,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,47
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,4,1,1,4,1,1,3,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,2,6
gay,1,7,1,1,4,1,1,3,25
gay,,,,,,,,,
gay,1,7,2,1,4,1,1,2,37
gay,1,7,1,6,4,1,1,2,17
gay,2,7,3,2,4,2,2,4,5
gay,,,,,,,,,
gay,1,7,2,2,4,2,1,4,30
gay,1,4,4,4,4,1,1,4,25
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,4,34
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,29
gay,5,5,5,1,4,3,7,4,5
gay,1,7,1,7,4,1,1,2,8
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,7,4,1,1,3,9
gay,1,7,4,4,4,1,1,3,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,6,4,3,4,2,1,5,17
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,5,3,2,4,4,1,6,20
gay,2,5,2,3,4,4,3,6,2
gay,,,,,,,,,
gay,4,5,4,4,5,5,4,5,77
gay,,,,,,,,,
gay,1,7,5,7,4,1,4,4,29
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,2,1,5,25
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,7,1,4,4,1,1,1,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,5,2,4,4,5,5,3,44
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,7,2,2,4,2,1,5,12
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,2,25
gay,,,,,,,,,
gay,1,7,2,4,4,1,1,3,31
gay,1,7,1,7,4,5,1,7,49
gay,2,7,1,1,4,1,1,2,8
gay,4,7,1,7,4,1,1,3,12
gay,1,7,4,7,4,1,1,5,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,5,3,5,2,3,7,5,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,2,8
gay,3,6,4,4,4,3,3,4,10
gay,6,7,7,5,7,3,7,7,31
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,5,4,1,1,3,12
gay,1,7,1,7,4,1,1,4,50
gay,1,7,1,6,4,1,1,1,26
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,2,1,4,35
gay,6,5,4,2,4,3,5,5,35
gay,,,,,,,,,
gay,2,5,4,4,3,2,2,2,21
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,3,3,3,5,4,4,3,41
gay,3,4,3,5,4,4,2,3,30
gay,1,1,1,1,4,7,7,5,40
gay,,,,,,,,,
gay,5,7,1,5,4,4,1,4,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,6,5,5,5,4,5,4,5,68
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,7,4,1,1,2,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,4,4,1,1,5,20
gay,4,4,4,4,4,4,3,4,44
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,4,4,2,1,3,22
gay,,,,,,,,,
gay,1,7,3,7,4,2,1,7,10
gay,1,7,1,7,4,1,1,1,35
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,5,4,1,1,4,60
gay,,,,,,,,,
gay,2,6,2,6,4,2,2,2,9
gay,1,7,1,7,4,1,1,5,50
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,2,2,1,4,7,7,5,15
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,2,40
gay,3,5,5,2,4,5,6,5,13
gay,,,,,,,,,
gay,1,5,4,1,4,5,7,3,30
gay,5,3,1,1,4,5,7,4,5
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,5,3,4,2,2,3,5,46
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,2,30
gay,2,4,6,3,4,5,6,3,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,4,2,1,4,7,7,3,13
gay,1,7,1,6,4,2,1,1,34
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,7,4,1,1,4,30
gay,,,,,,,,,
gay,4,7,4,5,4,4,4,6,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,4,4,2,1,4,25
gay,1,7,1,7,4,1,1,2,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,5,40
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,2,11
gay,4,4,4,1,4,4,4,4,4
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,5,30
gay,4,3,5,4,4,6,4,3,61
gay,1,7,1,4,4,7,1,2,28
gay,1,7,3,4,4,1,1,3,33
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,4,2,1,4,5,6,6,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,5,2,2,4,7,6,5,40
gay,4,4,2,4,5,3,3,4,11
gay,1,7,2,7,4,1,1,2,55
gay,1,6,2,5,4,2,1,4,23
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,2,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,4,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,4,5,5,4,3,5,3,20
gay,,,,,,,,,
gay,7,7,4,3,4,2,7,3,3
gay,,,,,,,,,
gay,1,6,4,5,4,2,1,5,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,1,4,1,1,5,29
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,3,40
gay,2,4,3,3,3,4,4,4,9
gay,,,,,,,,,
gay,1,1,1,1,7,4,1,7,20
gay,2,7,4,6,4,2,2,5,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,2,1,4,35
gay,,,,,,,,,
gay,2,7,6,6,4,2,2,7,4
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,5,2,4,4,2,4,3,15
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,5,20
gay,1,7,1,4,4,3,1,4,30
gay,1,7,1,4,4,1,1,2,12
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,3,1,3,30
gay,,,,,,,,,
gay,2,7,5,4,4,1,1,5,10
gay,1,7,5,4,4,3,1,6,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,1,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,2,19
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,20
gay,1,5,1,1,4,7,1,1,40
gay,1,7,1,4,4,1,1,2,20
gay,,,,,,,,,
gay,1,6,6,7,4,1,4,7,5
gay,7,1,4,1,4,7,7,1,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,5,4,1,1,1,15
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,6,4,5,4,4,2,5,4
gay,4,7,1,2,4,3,4,1,15
gay,6,4,3,5,3,6,5,4,51
gay,2,7,2,6,4,2,2,5,7
gay,7,7,1,1,7,7,7,7,40
gay,,,,,,,,,
gay,2,6,4,5,4,1,2,1,47
gay,,,,,,,,,
gay,7,6,6,6,6,7,7,6,71
gay,1,7,4,5,4,6,1,7,75
gay,3,3,3,3,2,2,3,3,79
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,7,3,7,4,1,4,4,5
gay,7,5,3,1,7,7,7,7,1
gay,,,,,,,,,
gay,1,6,2,6,4,2,1,6,
gay,1,7,1,5,4,1,1,4,32
gay,7,1,1,7,4,1,7,1,10
gay,1,7,1,3,4,1,1,1,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,7,3,6,3,6,5,6,7,62
gay,,,,,,,,,
gay,2,7,4,7,4,1,2,4,20
gay,,,,,,,,,
gay,4,4,4,4,4,4,4,4,21
gay,1,7,1,2,4,1,1,7,40
gay,,,,,,,,,
gay,4,6,2,5,2,3,3,7,12
gay,,,,,,,,,
gay,4,5,5,5,6,4,5,5,77
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,6,4,1,2,3,30
gay,1,7,2,4,4,1,1,4,15
gay,1,6,2,4,4,6,4,2,30
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,3,4
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,7,4,3,4,1,1,5,8
gay,1,7,5,5,4,2,1,1,3
gay,,,,,,,,,
gay,1,7,2,1,4,6,6,4,4
gay,1,7,1,1,4,6,7,1,53
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,3,15
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,1,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,4,1,25
gay,1,6,3,5,4,2,3,3,10
gay,,,,,,,,,
gay,3,4,3,2,4,5,5,4,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,5,4,1,4,4,4,5,3
gay,4,5,5,3,2,3,4,4,25
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,7,4,5,4,2,2,4,8
gay,,,,,,,,,
gay,1,7,2,5,4,2,1,4,30
gay,3,7,2,6,4,1,1,3,6
gay,,,,,,,,,
gay,1,7,1,3,4,7,1,4,40
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,2,10
gay,,,,,,,,,
gay,1,7,3,5,4,1,1,4,40
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,4,4,1,1,5,35
gay,,,,,,,,,
gay,2,6,4,5,4,3,2,5,16
gay,1,7,1,3,4,2,1,2,20
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,4,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,6,6,6,7,6,5,6,6,70
gay,,,,,,,,,
gay,1,7,3,7,4,1,1,4,17
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,4,50
gay,,,,,,,,,
gay,1,7,2,7,4,1,1,5,38
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,4,25
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,6,4,1,1,4,30
gay,1,6,4,1,4,2,1,4,30
gay,1,7,2,1,4,2,2,3,5
gay,1,7,4,6,4,1,2,5,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,5,4,1,1,3,35
gay,3,7,3,6,4,2,1,6,20
gay,,,,,,,,,
gay,1,7,2,1,4,1,1,4,30
gay,1,7,4,4,4,6,4,5,40
gay,4,4,4,5,4,3,4,5,75
gay,,,,,,,,,
gay,5,4,3,3,4,4,5,5,22
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,6,2,6,4,2,1,6,15
gay,1,7,4,7,4,1,1,4,30
gay,1,6,2,4,4,4,1,4,39
gay,1,7,1,1,4,1,1,5,30
gay,3,5,5,3,4,4,3,4,26
gay,1,4,4,1,4,6,1,2,23
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,1,40
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,3,4,1,1,4,43
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,5,4,1,1,3,4
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,7,4,1,1,5,25
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,5,10
gay,1,7,1,1,4,2,2,2,30
gay,1,6,3,5,4,2,2,5,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,1,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,7,6,4,1,1,7,25
gay,2,3,3,1,1,5,1,3,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,6,1,7,4,4,1,3,28
gay,,,,,,,,,
gay,5,6,5,6,5,5,4,5,65
gay,1,6,4,4,4,4,1,4,7
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,2,1,2,7
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,6,2,2,4,2,1,3,22
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,5,3,2,4,2,3,6,18
gay,,,,,,,,,
gay,3,7,2,5,4,1,1,1,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,3,4,3,4,3,2,2,6
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,6,1,4,4,3,1,5,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,2,5,3,5,5,3,4,49
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,7,4,1,4,4,4,4,10
gay,3,5,4,4,4,3,4,4,72
gay,1,7,1,7,4,1,1,1,15
gay,1,7,1,7,4,1,1,4,13
gay,1,7,1,2,4,1,1,3,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,7,20
gay,5,4,3,4,4,3,5,4,38
gay,,,,,,,,,
gay,2,7,2,4,4,2,1,5,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,4,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,3,4,1,1,4,5
gay,7,7,1,4,4,4,7,2,7
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,1,4,1,1,1,12
gay,1,7,4,4,4,1,1,5,7
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,1,30
gay,,,,,,,,,
gay,1,7,2,6,4,2,1,2,10
gay,1,5,1,2,4,6,5,3,35
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,5,4,4,1,2,65
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,3,8
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,5,4,1,1,7,50
gay,,,,,,,,,
gay,2,7,1,4,4,1,2,3,10
gay,3,6,5,2,4,2,5,5,8
gay,1,7,2,4,4,2,1,3,10
gay,1,7,1,5,4,2,1,1,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,3,1,3,4,4,5,3,7
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,7,2,2,4,1,7,4,30
gay,,,,,,,,,
gay,1,7,2,6,4,2,1,3,40
gay,,,,,,,,,
gay,1,6,2,3,4,3,1,4,20
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,1,20
gay,,,,,,,,,
gay,,,,,,,,,
gay,6,6,6,4,4,4,7,7,10
gay,1,7,1,5,4,1,1,3,24
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,7,4,1,1,4,5
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,6,4,1,1,4,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,5,2,5,4,3,4,4,11
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,7,1,1,4,5,4,1,14
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,2,12
gay,1,7,4,5,4,1,1,4,30
gay,,,,,,,,,
gay,1,7,1,7,4,2,1,3,28
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,4,6,5,3,5,5,4,5,10
gay,1,7,2,5,4,1,3,3,52
gay,3,5,5,2,4,5,3,5,36
gay,,,,,,,,,
gay,1,7,4,6,4,1,1,4,18
gay,,,,,,,,,
gay,,,,,,,,,
gay,5,5,5,4,4,4,7,3,3
gay,,,,,,,,,
gay,1,7,4,1,4,1,1,1,19
gay,,,,,,,,,
gay,1,7,3,7,4,1,1,3,30
gay,,,,,,,,,
gay,1,6,3,5,3,2,5,3,5
gay,1,7,2,4,4,1,1,4,13
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,1,1,1,4,53
gay,1,7,2,6,4,2,1,5,41
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,3,6,4,1,1,4,30
gay,1,7,1,7,4,1,1,1,10
gay,2,7,3,4,4,2,6,5,18
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,6,3,3,4,2,2,4,20
gay,1,7,3,1,4,2,1,5,11
gay,4,6,4,6,6,5,5,6,70
gay,,,,,,,,,
gay,1,7,2,5,4,1,1,2,35
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,4,10
gay,1,7,1,6,2,1,2,2,40
gay,,,,,,,,,
gay,1,7,1,5,4,1,1,3,11
gay,,,,,,,,,
gay,1,7,1,3,4,1,1,4,28
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,2,10
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,1,4,1,1,4,20
gay,,,,,,,,,
gay,1,7,1,5,4,1,1,4,15
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,5,4,2,1,2,18
gay,1,7,1,7,4,1,1,1,30
gay,1,7,1,7,4,1,1,4,18
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,2,6
gay,,,,,,,,,
gay,1,7,1,6,4,1,1,5,34
gay,,,,,,,,,
gay,2,7,2,5,4,3,2,3,26
gay,2,5,3,5,4,2,3,5,41
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,3,4,1,1,5,15
gay,,,,,,,,,
gay,1,7,1,7,4,1,1,5,33
gay,2,3,4,3,4,5,5,3,39
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,3,6,4,5,4,3,4,4,5
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,5,4,2,1,3,21
gay,,,,,,,,,
gay,1,7,1,4,4,2,5,6,3
gay,,,,,,,,,
gay,1,6,1,5,4,3,2,3,11
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,4,4,1,1,7,35
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,7,4,1,2,5,21
gay,1,7,1,3,4,4,6,1,50
gay,,,,,,,,,
gay,1,6,1,6,4,2,2,2,20
gay,,,,,,,,,
gay,1,7,2,6,4,1,1,4,50
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,4,4,1,1,3,10
gay,2,7,5,4,4,4,4,5,43
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,4,5,4,2,1,4,10
gay,1,5,2,4,1,4,1,1,45
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,2,6,4,2,2,2,7
gay,4,4,4,1,4,5,7,7,5
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,1,7,1,4,4,1,1,4,10
gay,,,,,,,,,
gay,1,6,1,4,4,2,1,3,22
gay,,,,,,,,,
gay,1,7,3,7,4,2,2,4,5
gay,1,7,4,4,4,1,1,7,35
gay,,,,,,,,,
gay,1,7,3,4,4,1,1,4,30
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,,,,,,,,,
gay,2,5,3,1,4,2,2,3,30
gay,,,,,,,,,
gay,1,5,3,4,4,3,3,5,30
gay,1,7,1,4,4,1,1,5,3
gay,,,,,,,,,
