Condition,mental,change,want_change,genes,punish,control,wrong,distress,common,control_med,control_hue,punish_mean,mental_mean
schizo,7.0,7.0,7.0,4.0,3.0,1.0,7.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,7.0,3.0,4.0,2.0,5.0,6.0,6.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,4.0,1.0,7.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,4.0,2.0,5.0,6.0,4.0,3.0,3.0,69.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,7.0,7.0,4.0,3.0,1.0,1.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,4.0,5.0,4.0,1.0,5.0,6.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,5.0,1.0,4.0,7.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,3.0,6.0,4.0,3.0,6.0,4.0,6.0,18.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,5.0,3.0,5.0,5.0,7.0,10.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,4.0,1.0,7.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,4.0,7.0,4.0,1.0,7.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,22.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,4.0,1.0,4.0,7.0,7.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,2.0,1.0,3.0,7.0,23.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,6.0,3.0,1.0,6.0,6.0,7.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,5.0,1.0,3.0,7.0,45.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,3.0,1.0,1.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,6.0,6.0,4.0,4.0,4.0,7.0,10.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,7.0,6.0,6.0,1.0,2.0,1.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,1.0,1.0,7.0,7.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,1.0,1.0,6.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,5.0,3.0,3.0,2.0,7.0,6.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,2.0,1.0,1.0,7.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,7.0,4.0,1.0,4.0,7.0,7.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,5.0,1.0,1.0,3.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,1.0,1.0,1.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,7.0,3.0,3.0,2.0,1.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,5.0,3.0,1.0,1.0,7.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,7.0,4.0,1.0,4.0,7.0,5.0,15.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,2.0,1.0,1.0,7.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,7.0,5.0,1.0,3.0,7.0,7.0,11.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,5.0,4.0,6.0,3.0,4.0,3.0,80.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,4.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,4.0,5.0,7.0,5.0,1.0,1.0,6.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,5.0,3.0,2.0,4.0,7.0,4.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,3.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,7.0,2.0,1.0,7.0,7.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,2.0,1.0,1.0,7.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,4.0,4.0,5.0,5.0,3.0,6.0,60.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,32.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,4.0,3.0,4.0,4.0,6.0,7.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,5.0,4.0,2.0,1.0,5.0,32.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,4.0,2.0,2.0,6.0,3.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,1.0,4.0,1.0,6.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,,above median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,4.0,3.0,6.0,4.0,6.0,10.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,7.0,7.0,3.0,4.0,3.0,7.0,15.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,4.0,4.0,1.0,1.0,1.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,7.0,2.0,1.0,1.0,6.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,7.0,6.0,2.0,2.0,1.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,5.0,7.0,4.0,1.0,7.0,7.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,7.0,7.0,1.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,6.0,3.0,3.0,4.0,3.0,6.0,5.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,4.0,2.0,1.0,1.0,7.0,40.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,5.0,6.0,2.0,4.0,4.0,6.0,7.0,5.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,31.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,63.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,5.0,4.0,1.0,1.0,1.0,7.0,7.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,4.0,1.0,1.0,7.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,4.0,1.0,2.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,4.0,3.0,5.0,5.0,4.0,2.0,6.0,5.0,4.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,6.0,3.0,1.0,7.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,4.0,4.0,2.0,5.0,6.0,60.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,6.0,1.0,2.0,1.0,7.0,16.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,7.0,3.0,1.0,1.0,7.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,7.0,7.0,4.0,1.0,1.0,2.0,6.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,5.0,6.0,4.0,2.0,6.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,6.0,7.0,5.0,3.0,2.0,4.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,61.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,1.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,1.0,1.0,1.0,7.0,12.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,4.0,2.0,2.0,2.0,6.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,1.0,1.0,1.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,22.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,5.0,4.0,3.0,1.0,1.0,6.0,6.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,1.0,2.0,1.0,1.0,6.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,6.0,7.0,3.0,3.0,1.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,5.0,4.0,2.0,1.0,1.0,6.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,6.0,7.0,3.0,1.0,2.0,1.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,5.0,4.0,3.0,2.0,6.0,5.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,4.0,6.0,6.0,7.0,3.0,1.0,3.0,7.0,40.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,3.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,7.0,5.0,3.0,2.0,6.0,7.0,4.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,2.0,1.0,1.0,7.0,25.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,73.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,20.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,3.0,1.0,2.0,1.0,4.0,7.0,30.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,7.0,3.0,1.0,1.0,6.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,7.0,4.0,3.0,1.0,4.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0,18.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,15.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,3.0,6.0,6.0,3.0,2.0,4.0,6.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,5.0,3.0,2.0,5.0,6.0,4.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,1.0,7.0,1.0,7.0,1.0,1.0,1.0,7.0,35.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,4.0,2.0,1.0,2.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,3.0,4.0,2.0,5.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,5.0,5.0,5.0,2.0,1.0,3.0,6.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,4.0,2.0,1.0,4.0,7.0,40.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,6.0,7.0,2.0,1.0,4.0,7.0,11.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,3.0,1.0,1.0,7.0,9.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,7.0,6.0,3.0,2.0,5.0,6.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,above median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,5.0,4.0,2.0,4.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,6.0,1.0,1.0,1.0,7.0,8.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,4.0,7.0,4.0,4.0,1.0,1.0,7.0,3.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,7.0,7.0,2.0,1.0,2.0,7.0,13.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,5.0,6.0,4.0,2.0,4.0,7.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,5.0,2.0,1.0,2.0,7.0,13.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,3.0,1.0,1.0,7.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,6.0,4.0,2.0,1.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,5.0,6.0,5.0,4.0,2.0,1.0,6.0,5.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,5.0,4.0,2.0,4.0,7.0,20.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,7.0,7.0,3.0,1.0,3.0,7.0,10.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,6.0,6.0,6.0,7.0,3.0,2.0,7.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,6.0,7.0,4.0,1.0,1.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,6.0,5.0,6.0,3.0,1.0,2.0,7.0,2.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,7.0,7.0,4.0,6.0,1.0,1.0,4.0,7.0,1.0,below median,below median,3.1185031185031185,6.363825363825364
schizo,,,,,,,,,,below median,below median,3.1185031185031185,6.363825363825364
